state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,21days_or_fewer,nonmonetary_determination_time_lapse,md_fy_num,md_fy_str
VA,2021-08-31,intra-ucfe,22,11,11,8,17,14,16,9,3,34,13,158,46,0.291139240506329,2021,2021-2022
VA,2021-08-31,intra-ucx,23,17,7,17,11,14,16,15,4,24,11,159,51,0.320754716981132,2021,2021-2022
VA,2021-08-31,intra-ui,4991,2892,2842,2703,2606,3212,4264,3468,1098,11468,3812,43356,11695,0.269743518774795,2021,2021-2022
VA,2021-09-30,inter-total,43,72,71,62,49,45,29,12,19,951,54,1407,169,0.120113717128643,2021,2021-2022
VA,2021-09-30,inter-ucfe,0,1,2,0,3,1,2,0,0,6,1,16,2,0.125,2021,2021-2022
VA,2021-09-30,inter-ucx,0,0,0,1,1,2,0,0,0,1,0,5,0,0,2021,2021-2022
VA,2021-09-30,inter-ui,43,71,69,61,45,42,27,12,19,944,53,1386,167,0.120490620490621,2021,2021-2022
VA,2021-09-30,intra-total,680,1270,1647,1381,1091,713,569,403,314,17357,810,26235,2760,0.105202973127501,2021,2021-2022
VA,2021-09-30,intra-ucfe,3,6,3,5,6,2,4,3,4,30,2,68,11,0.161764705882353,2021,2021-2022
VA,2021-09-30,intra-ucx,4,3,7,0,4,3,0,0,0,28,5,54,12,0.222222222222222,2021,2021-2022
VA,2021-09-30,intra-ui,673,1261,1637,1376,1081,708,565,400,310,17299,803,26113,2737,0.104813694328495,2021,2021-2022
VA,2021-10-31,inter-total,11,36,61,82,126,87,71,26,19,1287,16,1822,63,0.0345773874862788,2021,2021-2022
VA,2021-10-31,inter-ucfe,1,1,0,0,1,2,0,0,0,5,0,10,2,0.2,2021,2021-2022
VA,2021-10-31,inter-ucx,0,1,0,0,0,0,0,0,0,5,0,6,1,0.166666666666667,2021,2021-2022
VA,2021-10-31,inter-ui,10,34,61,82,125,85,71,26,19,1277,16,1806,60,0.0332225913621263,2021,2021-2022
VA,2021-10-31,intra-total,346,526,877,1277,1465,964,856,546,379,38801,267,46304,1139,0.0245983068417415,2021,2021-2022
VA,2021-10-31,intra-ucfe,0,3,2,6,5,4,8,4,0,56,0,88,3,0.0340909090909091,2021,2021-2022
VA,2021-10-31,intra-ucx,1,7,11,8,4,7,4,4,1,70,1,118,9,0.076271186440678,2021,2021-2022
VA,2021-10-31,intra-ui,345,516,864,1263,1456,953,844,538,378,38675,266,46098,1127,0.0244479153108595,2021,2021-2022
VA,2021-11-30,inter-total,7,50,43,51,37,20,9,2,11,357,22,609,79,0.129720853858785,2021,2021-2022
VA,2021-11-30,inter-ucfe,0,1,0,1,0,2,0,0,0,0,1,5,2,0.4,2021,2021-2022
VA,2021-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
VA,2021-11-30,inter-ui,7,49,43,50,37,18,9,2,11,357,21,604,77,0.127483443708609,2021,2021-2022
VA,2021-11-30,intra-total,122,388,555,665,597,336,127,81,85,6679,255,9890,765,0.0773508594539939,2021,2021-2022
VA,2021-11-30,intra-ucfe,0,3,3,2,2,0,0,0,0,15,1,26,4,0.153846153846154,2021,2021-2022
VA,2021-11-30,intra-ucx,0,6,8,4,0,2,3,0,0,0,2,25,8,0.32,2021,2021-2022
VA,2021-11-30,intra-ui,122,379,544,659,595,334,124,81,85,6664,252,9839,753,0.0765321679032422,2021,2021-2022
VA,2021-12-31,inter-total,36,17,8,6,7,4,5,7,13,94,6,203,59,0.29064039408867,2021,2021-2022
VA,2021-12-31,inter-ucfe,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2021,2021-2022
VA,2021-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
VA,2021-12-31,inter-ui,36,17,8,6,7,4,5,7,12,94,6,202,59,0.292079207920792,2021,2021-2022
VA,2021-12-31,intra-total,499,262,162,105,121,82,334,198,223,1032,110,3128,871,0.278452685421995,2021,2021-2022
VA,2021-12-31,intra-ucfe,2,0,0,0,2,0,0,0,0,7,0,11,2,0.181818181818182,2021,2021-2022
VA,2021-12-31,intra-ucx,1,3,1,1,0,0,0,0,0,2,0,8,4,0.5,2021,2021-2022
VA,2021-12-31,intra-ui,496,259,161,104,119,82,334,198,223,1023,110,3109,865,0.278224509488582,2021,2021-2022
VA,2022-01-31,inter-total,53,16,14,17,20,15,17,13,25,288,5,483,74,0.153209109730849,2021,2021-2022
VA,2022-01-31,inter-ucfe,1,0,0,0,0,0,0,0,0,2,0,3,1,0.333333333333333,2021,2021-2022
VA,2022-01-31,inter-ucx,1,0,0,0,0,0,0,0,0,1,0,2,1,0.5,2021,2021-2022
VA,2022-01-31,inter-ui,51,16,14,17,20,15,17,13,25,285,5,478,72,0.150627615062762,2021,2021-2022
VA,2022-01-31,intra-total,1635,277,241,290,295,211,185,178,362,5462,238,9374,2150,0.229357798165138,2021,2021-2022
VA,2022-01-31,intra-ucfe,3,0,0,0,0,0,2,0,0,8,1,14,4,0.285714285714286,2021,2021-2022
VA,2022-01-31,intra-ucx,3,0,0,1,2,0,1,0,2,12,0,21,3,0.142857142857143,2021,2021-2022
VA,2022-01-31,intra-ui,1629,277,241,289,293,211,182,178,360,5442,237,9339,2143,0.229467823107399,2021,2021-2022
VA,2022-02-28,inter-total,82,30,19,24,15,21,23,32,28,916,13,1203,125,0.103906899418121,2021,2021-2022
VA,2022-02-28,inter-ucfe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2021,2021-2022
VA,2022-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
VA,2022-02-28,inter-ui,82,30,19,24,15,21,23,32,28,916,12,1202,124,0.103161397670549,2021,2021-2022
VA,2022-02-28,intra-total,1499,370,319,285,351,467,400,528,639,4288,244,9390,2113,0.225026624068158,2021,2021-2022
VA,2022-02-28,intra-ucfe,1,2,0,0,1,1,0,0,0,10,0,15,3,0.2,2021,2021-2022
VA,2022-02-28,intra-ucx,2,0,3,1,0,0,0,0,1,2,3,12,5,0.416666666666667,2021,2021-2022
VA,2022-02-28,intra-ui,1496,368,316,284,350,466,400,528,638,4276,241,9363,2105,0.224821104346897,2021,2021-2022
VA,2022-03-31,inter-total,178,170,75,52,67,80,173,105,73,1599,69,2641,417,0.157894736842105,2021,2021-2022
VA,2022-03-31,inter-ucfe,2,1,0,1,0,2,1,0,0,4,1,12,4,0.333333333333333,2021,2021-2022
VA,2022-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
VA,2022-03-31,inter-ui,176,169,75,51,67,78,172,105,73,1595,68,2629,413,0.157093952073032,2021,2021-2022
VA,2022-03-31,intra-total,2033,1494,990,593,721,864,1265,934,748,7275,688,17605,4215,0.239420619142289,2021,2021-2022
VA,2022-03-31,intra-ucfe,13,8,4,5,3,6,4,3,2,23,2,73,23,0.315068493150685,2021,2021-2022
VA,2022-03-31,intra-ucx,15,11,8,4,5,6,4,11,2,23,6,95,32,0.336842105263158,2021,2021-2022
VA,2022-03-31,intra-ui,2005,1475,978,584,713,852,1257,920,744,7229,680,17437,4160,0.238573149050869,2021,2021-2022
VA,2022-04-30,inter-total,127,219,171,28,26,24,28,28,34,1346,53,2084,399,0.191458733205374,2021,2021-2022
VA,2022-04-30,inter-ucfe,2,2,0,0,0,0,0,0,0,8,0,12,4,0.333333333333333,2021,2021-2022
VA,2022-04-30,inter-ucx,0,0,0,0,1,0,0,0,0,0,1,2,1,0.5,2021,2021-2022
VA,2022-04-30,inter-ui,125,217,171,28,25,24,28,28,34,1338,52,2070,394,0.190338164251208,2021,2021-2022
VA,2022-04-30,intra-total,3344,1734,873,1001,706,608,641,765,673,11787,732,22864,5810,0.254111266620014,2021,2021-2022
VA,2022-04-30,intra-ucfe,12,13,3,3,0,3,2,1,1,15,7,60,32,0.533333333333333,2021,2021-2022
VA,2022-04-30,intra-ucx,2,7,3,1,1,0,2,0,1,10,4,31,13,0.419354838709677,2021,2021-2022
VA,2022-04-30,intra-ui,3330,1714,867,997,705,605,637,764,671,11762,721,22773,5765,0.253150660870329,2021,2021-2022
VA,2022-05-31,inter-total,161,180,36,26,19,39,26,11,18,1827,93,2436,434,0.17816091954023,2021,2021-2022
VA,2022-05-31,inter-ucfe,0,2,1,0,0,0,0,0,0,0,2,5,4,0.8,2021,2021-2022
VA,2022-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
VA,2022-05-31,inter-ui,161,178,35,26,19,39,26,11,18,1827,91,2431,430,0.176881941587824,2021,2021-2022
VA,2022-05-31,intra-total,2887,1781,557,310,307,263,347,368,246,12928,1037,21031,5705,0.271266226047264,2021,2021-2022
VA,2022-05-31,intra-ucfe,6,6,4,1,0,2,0,2,0,14,16,51,28,0.549019607843137,2021,2021-2022
VA,2022-05-31,intra-ucx,8,7,6,0,0,3,4,23,0,4,13,68,28,0.411764705882353,2021,2021-2022
VA,2022-05-31,intra-ui,2873,1768,547,309,307,258,343,343,246,12910,1008,20912,5649,0.270131981637337,2021,2021-2022
VA,2022-06-30,inter-total,107,87,33,11,8,22,19,11,12,1374,42,1726,236,0.136732329084589,2021,2021-2022
VA,2022-06-30,inter-ucfe,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2021,2021-2022
VA,2022-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
VA,2022-06-30,inter-ui,107,87,33,10,8,22,19,11,11,1374,42,1724,236,0.136890951276102,2021,2021-2022
VA,2022-06-30,intra-total,3206,1664,746,293,280,228,201,195,188,15872,848,23721,5718,0.241052232199317,2021,2021-2022
VA,2022-06-30,intra-ucfe,8,14,3,3,1,1,1,1,0,14,13,59,35,0.593220338983051,2021,2021-2022
VA,2022-06-30,intra-ucx,8,5,5,0,0,0,0,1,0,11,1,31,14,0.451612903225806,2021,2021-2022
VA,2022-06-30,intra-ui,3190,1645,738,290,279,227,200,193,188,15847,834,23631,5669,0.239896745800009,2021,2021-2022
VA,2022-07-31,inter-total,118,81,29,17,21,16,15,15,11,883,55,1261,254,0.201427438540841,2022,2022-2023
VA,2022-07-31,inter-ucfe,0,1,0,0,1,0,0,0,0,5,3,10,4,0.4,2022,2022-2023
VA,2022-07-31,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2022,2022-2023
VA,2022-07-31,inter-ui,117,80,29,17,20,16,15,15,11,878,52,1250,249,0.1992,2022,2022-2023
VA,2022-07-31,intra-total,2836,1412,690,454,315,322,293,270,261,13425,1139,21417,5387,0.251529159079236,2022,2022-2023
VA,2022-07-31,intra-ucfe,7,5,11,0,2,1,1,0,4,33,18,82,30,0.365853658536585,2022,2022-2023
VA,2022-07-31,intra-ucx,13,5,4,4,2,1,4,1,2,7,9,52,27,0.519230769230769,2022,2022-2023
VA,2022-07-31,intra-ui,2816,1402,675,450,311,320,288,269,255,13385,1112,21283,5330,0.250434619179627,2022,2022-2023
VA,2022-08-31,inter-total,115,99,66,39,35,22,24,27,20,825,78,1350,292,0.216296296296296,2022,2022-2023
VA,2022-08-31,inter-ucfe,2,6,1,1,0,2,1,0,0,5,2,20,10,0.5,2022,2022-2023
VA,2022-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2022,2022-2023
VA,2022-08-31,inter-ui,113,93,65,38,35,20,23,27,20,818,76,1328,282,0.212349397590361,2022,2022-2023
VA,2022-08-31,intra-total,2407,2127,1503,1546,1034,605,647,501,409,19429,1736,31944,6270,0.196280991735537,2022,2022-2023
VA,2022-08-31,intra-ucfe,24,10,10,3,11,2,3,2,2,21,15,103,49,0.475728155339806,2022,2022-2023
VA,2022-08-31,intra-ucx,29,8,12,5,0,3,1,0,1,22,15,96,52,0.541666666666667,2022,2022-2023
VA,2022-08-31,intra-ui,2354,2109,1481,1538,1023,600,643,499,406,19386,1706,31745,6169,0.194329815719011,2022,2022-2023
VA,2022-09-30,inter-total,84,81,39,36,46,29,14,13,9,799,46,1196,211,0.176421404682274,2022,2022-2023
VA,2022-09-30,inter-ucfe,2,4,1,0,0,0,0,0,0,6,0,13,6,0.461538461538462,2022,2022-2023
VA,2022-09-30,inter-ucx,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2022,2022-2023
VA,2022-09-30,inter-ui,82,77,37,36,46,29,14,13,9,792,46,1181,205,0.173581710414903,2022,2022-2023
VA,2022-09-30,intra-total,1987,1395,1076,857,1058,482,268,216,199,9866,1104,18508,4486,0.242381672790145,2022,2022-2023
VA,2022-09-30,intra-ucfe,15,9,9,1,3,0,0,3,0,32,11,83,35,0.421686746987952,2022,2022-2023
VA,2022-09-30,intra-ucx,20,8,4,4,2,2,1,1,0,30,13,85,41,0.482352941176471,2022,2022-2023
VA,2022-09-30,intra-ui,1952,1378,1063,852,1053,480,267,212,199,9804,1080,18340,4410,0.240458015267176,2022,2022-2023
VA,2022-10-31,inter-total,48,55,17,9,6,5,4,4,4,221,29,402,132,0.328358208955224,2022,2022-2023
VA,2022-10-31,inter-ucfe,1,1,1,1,0,0,0,0,0,3,0,7,2,0.285714285714286,2022,2022-2023
VA,2022-10-31,inter-ucx,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2022,2022-2023
VA,2022-10-31,inter-ui,47,54,15,8,6,5,4,4,4,217,29,393,130,0.330788804071247,2022,2022-2023
VA,2022-10-31,intra-total,894,774,390,181,134,95,97,82,66,3705,645,7063,2313,0.327481240266176,2022,2022-2023
VA,2022-10-31,intra-ucfe,2,5,5,0,2,0,2,1,0,11,7,35,14,0.4,2022,2022-2023
VA,2022-10-31,intra-ucx,3,7,2,0,0,0,0,1,0,6,8,27,18,0.666666666666667,2022,2022-2023
VA,2022-10-31,intra-ui,889,762,383,181,132,95,95,80,66,3688,630,7001,2281,0.325810598485931,2022,2022-2023
VA,2022-11-30,inter-total,24,32,20,17,8,3,3,2,4,128,20,261,76,0.291187739463602,2022,2022-2023
VA,2022-11-30,inter-ucfe,0,4,0,2,1,0,0,0,0,2,0,9,4,0.444444444444444,2022,2022-2023
VA,2022-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
VA,2022-11-30,inter-ui,24,28,20,15,7,3,3,2,4,126,20,252,72,0.285714285714286,2022,2022-2023
VA,2022-11-30,intra-total,552,805,582,427,211,102,61,42,39,1922,532,5275,1889,0.358104265402844,2022,2022-2023
VA,2022-11-30,intra-ucfe,6,2,4,3,2,0,1,0,0,12,2,32,10,0.3125,2022,2022-2023
VA,2022-11-30,intra-ucx,4,5,2,1,1,0,0,0,1,2,5,21,14,0.666666666666667,2022,2022-2023
VA,2022-11-30,intra-ui,542,798,576,423,208,102,60,42,38,1908,525,5222,1865,0.357142857142857,2022,2022-2023
VA,2022-12-31,inter-total,15,21,26,21,21,21,14,3,5,84,13,244,49,0.200819672131148,2022,2022-2023
VA,2022-12-31,inter-ucfe,0,0,0,0,0,1,0,0,0,4,0,5,0,0,2022,2022-2023
VA,2022-12-31,inter-ucx,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,2022-2023
VA,2022-12-31,inter-ui,15,21,26,21,21,20,13,3,5,80,13,238,49,0.205882352941176,2022,2022-2023
VA,2022-12-31,intra-total,415,529,497,429,397,282,118,78,50,1819,117,4731,1061,0.22426548298457,2022,2022-2023
VA,2022-12-31,intra-ucfe,1,2,1,3,0,2,1,1,1,7,0,19,3,0.157894736842105,2022,2022-2023
VA,2022-12-31,intra-ucx,0,1,3,0,0,0,0,0,0,2,0,6,1,0.166666666666667,2022,2022-2023
VA,2022-12-31,intra-ui,414,526,493,426,397,280,117,77,49,1810,117,4706,1057,0.224606884827879,2022,2022-2023
VA,2023-01-31,inter-total,26,25,24,19,36,23,17,20,7,147,13,357,64,0.179271708683473,2022,2022-2023
VA,2023-01-31,inter-ucfe,0,0,0,1,0,0,0,0,0,4,0,5,0,0,2022,2022-2023
VA,2023-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
VA,2023-01-31,inter-ui,26,25,24,18,36,23,17,20,7,143,13,352,64,0.181818181818182,2022,2022-2023
VA,2023-01-31,intra-total,441,367,503,606,675,635,443,261,162,2484,171,6748,979,0.145080023710729,2022,2022-2023
VA,2023-01-31,intra-ucfe,3,3,7,6,4,2,4,3,2,16,1,51,7,0.137254901960784,2022,2022-2023
VA,2023-01-31,intra-ucx,1,4,5,6,5,3,2,1,0,8,1,36,6,0.166666666666667,2022,2022-2023
VA,2023-01-31,intra-ui,437,360,491,594,666,630,437,257,160,2460,169,6661,966,0.145023269779312,2022,2022-2023
VA,2023-02-28,inter-total,22,55,62,60,37,20,17,18,15,183,20,509,97,0.19056974459725,2022,2022-2023
VA,2023-02-28,inter-ucfe,0,0,2,0,0,1,1,0,0,7,0,11,0,0,2022,2022-2023
VA,2023-02-28,inter-ucx,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2022,2022-2023
VA,2023-02-28,inter-ui,22,54,60,60,37,19,16,18,15,176,20,497,96,0.193158953722334,2022,2022-2023
VA,2023-02-28,intra-total,425,1024,1176,804,652,388,330,325,201,2641,353,8319,1802,0.216612573626638,2022,2022-2023
VA,2023-02-28,intra-ucfe,1,4,3,5,3,1,2,6,1,22,2,50,7,0.14,2022,2022-2023
VA,2023-02-28,intra-ucx,0,4,5,2,4,2,0,0,0,6,5,28,9,0.321428571428571,2022,2022-2023
VA,2023-02-28,intra-ui,424,1016,1168,797,645,385,328,319,200,2613,346,8241,1786,0.216721271690329,2022,2022-2023
VA,2023-03-31,inter-total,27,113,85,71,46,43,32,18,10,223,45,713,185,0.259467040673212,2022,2022-2023
VA,2023-03-31,inter-ucfe,1,1,6,1,3,1,1,1,0,4,1,20,3,0.15,2022,2022-2023
VA,2023-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
VA,2023-03-31,inter-ui,26,112,79,70,43,42,31,17,10,219,44,693,182,0.262626262626263,2022,2022-2023
VA,2023-03-31,intra-total,572,2021,1464,972,677,507,365,305,235,3379,889,11386,3482,0.305814157737573,2022,2022-2023
VA,2023-03-31,intra-ucfe,5,8,4,12,3,0,4,4,2,26,7,75,20,0.266666666666667,2022,2022-2023
VA,2023-03-31,intra-ucx,2,10,10,9,4,3,3,1,0,23,4,69,16,0.231884057971015,2022,2022-2023
VA,2023-03-31,intra-ui,565,2003,1450,951,670,504,358,300,233,3330,878,11242,3446,0.306529087351005,2022,2022-2023
VA,2023-04-30,inter-total,36,153,65,30,19,17,14,9,15,80,69,507,258,0.50887573964497,2022,2022-2023
VA,2023-04-30,inter-ucfe,2,2,2,0,0,1,1,1,2,3,0,14,4,0.285714285714286,2022,2022-2023
VA,2023-04-30,inter-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,2022-2023
VA,2023-04-30,inter-ui,34,151,62,30,19,16,13,8,13,77,69,492,254,0.516260162601626,2022,2022-2023
VA,2023-04-30,intra-total,578,2188,884,496,349,198,135,131,104,1362,1040,7465,3806,0.509845947756196,2022,2022-2023
VA,2023-04-30,intra-ucfe,2,13,2,4,2,0,0,0,1,8,6,38,21,0.552631578947369,2022,2022-2023
VA,2023-04-30,intra-ucx,4,15,3,3,1,1,0,0,1,4,7,39,26,0.666666666666667,2022,2022-2023
VA,2023-04-30,intra-ui,572,2160,879,489,346,197,135,131,102,1350,1027,7388,3759,0.508798050893341,2022,2022-2023
VA,2023-05-31,inter-total,32,154,34,17,13,12,6,4,3,46,75,396,261,0.659090909090909,2022,2022-2023
VA,2023-05-31,inter-ucfe,0,2,0,0,1,1,0,0,1,1,0,6,2,0.333333333333333,2022,2022-2023
VA,2023-05-31,inter-ucx,0,1,0,0,0,0,0,0,0,0,2,3,3,1,2022,2022-2023
VA,2023-05-31,inter-ui,32,151,34,17,12,11,6,4,2,45,73,387,256,0.661498708010336,2022,2022-2023
VA,2023-05-31,intra-total,736,2400,867,387,188,127,79,69,48,917,894,6712,4030,0.600417163289631,2022,2022-2023
VA,2023-05-31,intra-ucfe,4,12,6,8,0,2,1,0,1,2,4,40,20,0.5,2022,2022-2023
VA,2023-05-31,intra-ucx,1,7,0,2,1,2,1,0,0,2,4,20,12,0.6,2022,2022-2023
VA,2023-05-31,intra-ui,731,2381,861,377,187,123,77,69,47,913,886,6652,3998,0.601022248947685,2022,2022-2023
VA,2023-06-30,inter-total,22,109,72,33,25,15,10,5,3,35,37,366,168,0.459016393442623,2022,2022-2023
VA,2023-06-30,inter-ucfe,0,4,1,1,2,0,0,0,0,0,0,8,4,0.5,2022,2022-2023
VA,2023-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
VA,2023-06-30,inter-ui,22,105,71,32,23,15,10,5,3,35,37,358,164,0.458100558659218,2022,2022-2023
VA,2023-06-30,intra-total,575,2026,1046,670,399,207,99,66,56,589,798,6531,3399,0.52044097381718,2022,2022-2023
VA,2023-06-30,intra-ucfe,3,13,6,11,2,1,0,0,0,7,10,53,26,0.490566037735849,2022,2022-2023
VA,2023-06-30,intra-ucx,2,17,3,1,1,3,0,1,0,3,4,35,23,0.657142857142857,2022,2022-2023
VA,2023-06-30,intra-ui,570,1996,1037,658,396,203,99,65,56,579,784,6443,3350,0.519944125407419,2022,2022-2023
VA,2023-07-31,inter-total,29,130,54,25,16,16,5,8,8,39,40,370,199,0.537837837837838,2023,2023-2024
VA,2023-07-31,inter-ucfe,0,3,0,1,1,0,0,0,0,1,0,6,3,0.5,2023,2023-2024
VA,2023-07-31,inter-ucx,0,1,0,0,1,0,0,0,0,0,0,2,1,0.5,2023,2023-2024
VA,2023-07-31,inter-ui,29,126,54,24,14,16,5,8,8,38,40,362,195,0.538674033149171,2023,2023-2024
VA,2023-07-31,intra-total,467,2380,1107,461,229,147,115,75,49,524,731,6285,3578,0.569291964996022,2023,2023-2024
VA,2023-07-31,intra-ucfe,5,12,9,9,3,1,2,0,0,4,8,53,25,0.471698113207547,2023,2023-2024
VA,2023-07-31,intra-ucx,4,19,5,5,0,0,1,1,0,3,7,45,30,0.666666666666667,2023,2023-2024
VA,2023-07-31,intra-ui,458,2349,1093,447,226,146,112,74,49,517,716,6187,3523,0.569419751090997,2023,2023-2024
VA,2023-08-31,inter-total,23,104,62,31,23,12,4,5,4,48,43,359,170,0.473537604456825,2023,2023-2024
VA,2023-08-31,inter-ucfe,1,1,1,0,0,1,0,0,0,2,1,7,3,0.428571428571429,2023,2023-2024
VA,2023-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
VA,2023-08-31,inter-ui,22,103,61,31,23,11,4,5,4,46,42,352,167,0.474431818181818,2023,2023-2024
VA,2023-08-31,intra-total,371,1886,1223,693,342,180,92,82,40,876,738,6523,2995,0.459144565384026,2023,2023-2024
VA,2023-08-31,intra-ucfe,2,8,11,10,0,2,1,2,0,9,10,55,20,0.363636363636364,2023,2023-2024
VA,2023-08-31,intra-ucx,0,18,5,1,1,0,0,1,0,5,6,37,24,0.648648648648649,2023,2023-2024
VA,2023-08-31,intra-ui,369,1860,1207,682,341,178,91,79,40,862,722,6431,2951,0.458871093142591,2023,2023-2024
VA,2023-09-30,inter-total,17,128,53,37,39,45,40,20,11,28,26,444,171,0.385135135135135,2023,2023-2024
VA,2023-09-30,inter-ucfe,0,5,0,0,0,1,2,0,0,2,1,11,6,0.545454545454545,2023,2023-2024
VA,2023-09-30,inter-ucx,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2023,2023-2024
VA,2023-09-30,inter-ui,17,123,52,37,39,44,38,20,11,25,25,431,165,0.382830626450116,2023,2023-2024
VA,2023-09-30,intra-total,395,2300,948,652,714,532,543,272,64,681,646,7747,3341,0.431263714986446,2023,2023-2024
VA,2023-09-30,intra-ucfe,3,15,9,9,4,4,1,1,0,8,5,59,23,0.389830508474576,2023,2023-2024
VA,2023-09-30,intra-ucx,4,24,5,5,6,6,1,2,0,0,7,60,35,0.583333333333333,2023,2023-2024
VA,2023-09-30,intra-ui,388,2261,934,638,704,522,541,269,64,673,634,7628,3283,0.430388044048243,2023,2023-2024
VA,2023-10-31,inter-total,24,133,87,69,24,28,27,4,7,25,28,456,185,0.405701754385965,2023,2023-2024
VA,2023-10-31,inter-ucfe,4,2,3,1,0,0,0,0,0,0,4,14,10,0.714285714285714,2023,2023-2024
VA,2023-10-31,inter-ucx,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2023,2023-2024
VA,2023-10-31,inter-ui,20,130,84,68,24,28,27,4,7,25,24,441,174,0.394557823129252,2023,2023-2024
VA,2023-10-31,intra-total,309,2537,1445,788,464,373,259,207,138,526,719,7765,3565,0.459111397295557,2023,2023-2024
VA,2023-10-31,intra-ucfe,3,28,11,2,5,4,5,9,4,6,13,90,44,0.488888888888889,2023,2023-2024
VA,2023-10-31,intra-ucx,6,7,6,2,4,5,0,0,0,5,4,39,17,0.435897435897436,2023,2023-2024
VA,2023-10-31,intra-ui,300,2502,1428,784,455,364,254,198,134,515,702,7636,3504,0.458878994237821,2023,2023-2024
VA,2023-11-30,inter-total,9,82,43,12,16,10,8,6,2,27,27,242,118,0.487603305785124,2023,2023-2024
VA,2023-11-30,inter-ucfe,1,2,0,0,0,1,1,0,0,1,2,8,5,0.625,2023,2023-2024
VA,2023-11-30,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2023,2023-2024
VA,2023-11-30,inter-ui,7,80,43,12,16,9,7,6,2,26,25,233,112,0.48068669527897,2023,2023-2024
VA,2023-11-30,intra-total,231,1983,725,340,175,131,122,91,50,447,776,5071,2990,0.589627292447249,2023,2023-2024
VA,2023-11-30,intra-ucfe,1,14,4,3,0,0,2,2,0,6,4,36,19,0.527777777777778,2023,2023-2024
VA,2023-11-30,intra-ucx,0,9,5,1,0,1,1,0,0,1,4,22,13,0.590909090909091,2023,2023-2024
VA,2023-11-30,intra-ui,230,1960,716,336,175,130,119,89,50,440,768,5013,2958,0.590065828845003,2023,2023-2024
VA,2023-12-31,inter-total,9,70,33,22,11,8,7,2,1,22,42,227,121,0.533039647577093,2023,2023-2024
VA,2023-12-31,inter-ucfe,0,2,0,4,1,0,0,0,0,1,0,8,2,0.25,2023,2023-2024
VA,2023-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
VA,2023-12-31,inter-ui,9,68,33,18,10,8,7,2,1,21,42,219,119,0.54337899543379,2023,2023-2024
VA,2023-12-31,intra-total,317,2030,849,463,384,210,110,63,29,288,1183,5926,3530,0.595680053999325,2023,2023-2024
VA,2023-12-31,intra-ucfe,0,18,1,0,3,0,0,0,1,3,9,35,27,0.771428571428571,2023,2023-2024
VA,2023-12-31,intra-ucx,6,10,6,1,3,2,0,0,0,1,8,37,24,0.648648648648649,2023,2023-2024
VA,2023-12-31,intra-ui,311,2002,842,462,378,208,110,63,28,284,1166,5854,3479,0.59429449948753,2023,2023-2024
VA,2024-01-31,inter-total,18,187,26,15,6,4,1,0,3,20,93,373,298,0.798927613941019,2023,2023-2024
VA,2024-01-31,inter-ucfe,0,2,0,0,0,0,0,0,0,2,4,8,6,0.75,2023,2023-2024
VA,2024-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
VA,2024-01-31,inter-ui,18,185,26,15,6,4,1,0,3,18,89,365,292,0.8,2023,2023-2024
VA,2024-01-31,intra-total,591,3211,546,242,128,82,59,69,26,294,2285,7533,6087,0.808044603743529,2023,2023-2024
VA,2024-01-31,intra-ucfe,6,6,2,2,2,3,0,1,0,1,11,34,23,0.676470588235294,2023,2023-2024
