state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,14days_or_fewer,21days_or_fewer,non_waiting_week,first_payment_promptness,md_fy_num,md_fy_str
PR,2024-01-31,inter-ui,6,1,0,0,0,0,0,0,0,1,2,10,8,9,FALSE,0.9,2023,2023-2024
PR,2024-01-31,intra-total,2168,539,316,117,44,31,21,25,18,139,1072,4490,3240,3779,FALSE,0.841648106904232,2023,2023-2024
PR,2024-01-31,intra-ucfe,14,2,1,0,0,1,0,1,0,1,4,24,18,20,FALSE,0.833333333333333,2023,2023-2024
PR,2024-01-31,intra-ucx,2,0,0,0,1,0,0,0,0,0,2,5,4,4,FALSE,0.8,2023,2023-2024
PR,2024-01-31,intra-ui,2152,537,315,117,43,30,21,24,18,138,1066,4461,3218,3755,FALSE,0.841739520286931,2023,2023-2024
PR,2024-02-29,inter-total,5,0,0,0,0,0,0,0,0,1,0,6,5,5,FALSE,0.833333333333333,2023,2023-2024
PR,2024-02-29,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-02-29,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-02-29,inter-ui,5,0,0,0,0,0,0,0,0,1,0,6,5,5,FALSE,0.833333333333333,2023,2023-2024
PR,2024-02-29,intra-total,677,233,170,150,98,78,45,20,19,135,504,2129,1181,1414,FALSE,0.66416157820573,2023,2023-2024
PR,2024-02-29,intra-ucfe,3,6,0,3,2,1,0,0,0,2,2,19,5,11,FALSE,0.578947368421053,2023,2023-2024
PR,2024-02-29,intra-ucx,6,0,2,3,0,0,0,0,1,1,2,15,8,8,FALSE,0.533333333333333,2023,2023-2024
PR,2024-02-29,intra-ui,668,227,168,144,96,77,45,20,18,132,500,2095,1168,1395,FALSE,0.665871121718377,2023,2023-2024
PR,2024-03-31,inter-total,5,0,0,0,0,0,0,1,0,0,0,6,5,5,FALSE,0.833333333333333,2023,2023-2024
PR,2024-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-03-31,inter-ui,5,0,0,0,0,0,0,1,0,0,0,6,5,5,FALSE,0.833333333333333,2023,2023-2024
PR,2024-03-31,intra-total,665,230,188,104,107,86,52,40,36,133,465,2106,1130,1360,FALSE,0.645773979107313,2023,2023-2024
PR,2024-03-31,intra-ucfe,9,0,1,1,1,1,0,0,0,0,4,17,13,13,FALSE,0.764705882352941,2023,2023-2024
PR,2024-03-31,intra-ucx,4,1,2,0,1,1,0,2,0,1,1,13,5,6,FALSE,0.461538461538462,2023,2023-2024
PR,2024-03-31,intra-ui,652,229,185,103,105,84,52,38,36,132,460,2076,1112,1341,FALSE,0.645953757225434,2023,2023-2024
PR,2024-04-30,inter-total,3,2,2,0,0,1,1,0,0,1,0,10,3,5,FALSE,0.5,2023,2023-2024
PR,2024-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-04-30,inter-ui,3,2,2,0,0,1,1,0,0,1,0,10,3,5,FALSE,0.5,2023,2023-2024
PR,2024-04-30,intra-total,847,222,135,97,79,75,78,65,51,231,501,2381,1348,1570,FALSE,0.659386812263755,2023,2023-2024
PR,2024-04-30,intra-ucfe,14,0,0,1,1,0,2,1,0,6,4,29,18,18,FALSE,0.620689655172414,2023,2023-2024
PR,2024-04-30,intra-ucx,0,1,2,0,0,1,1,0,0,1,3,9,3,4,FALSE,0.444444444444444,2023,2023-2024
PR,2024-04-30,intra-ui,833,221,133,96,78,74,75,64,51,224,494,2343,1327,1548,FALSE,0.660691421254802,2023,2023-2024
PR,2024-05-31,inter-total,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2023,2023-2024
PR,2024-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-05-31,inter-ui,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2023,2023-2024
PR,2024-05-31,intra-total,925,235,109,91,65,58,50,38,37,206,546,2360,1471,1706,FALSE,0.722881355932203,2023,2023-2024
PR,2024-05-31,intra-ucfe,26,5,2,1,1,1,1,2,0,1,8,48,34,39,FALSE,0.8125,2023,2023-2024
PR,2024-05-31,intra-ucx,2,2,1,1,0,0,0,0,0,2,2,10,4,6,FALSE,0.6,2023,2023-2024
PR,2024-05-31,intra-ui,897,228,106,89,64,57,49,36,37,203,536,2302,1433,1661,FALSE,0.721546481320591,2023,2023-2024
PR,2024-06-30,inter-total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-06-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-06-30,inter-ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
PR,2024-06-30,intra-total,3305,242,129,98,57,65,41,31,18,211,820,5017,4125,4367,FALSE,0.870440502292207,2023,2023-2024
PR,2024-06-30,intra-ucfe,12,3,1,2,1,3,1,0,0,1,5,29,17,20,FALSE,0.689655172413793,2023,2023-2024
PR,2024-06-30,intra-ucx,5,1,1,1,1,0,0,0,0,0,2,11,7,8,FALSE,0.727272727272727,2023,2023-2024
PR,2024-06-30,intra-ui,3288,238,127,95,55,62,40,31,18,210,813,4977,4101,4339,FALSE,0.87181032750653,2023,2023-2024
PR,2024-07-31,inter-total,0,0,0,0,0,0,0,0,1,1,0,2,0,0,FALSE,0,2024,2024-2025
PR,2024-07-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-07-31,inter-ui,0,0,0,0,0,0,0,0,1,1,0,2,0,0,FALSE,0,2024,2024-2025
PR,2024-07-31,intra-total,4231,846,513,257,138,90,41,46,30,210,1818,8220,6049,6895,FALSE,0.838807785888078,2024,2024-2025
PR,2024-07-31,intra-ucfe,15,4,6,3,2,2,0,1,0,1,13,47,28,32,FALSE,0.680851063829787,2024,2024-2025
PR,2024-07-31,intra-ucx,8,0,0,0,0,0,1,0,0,1,9,19,17,17,FALSE,0.894736842105263,2024,2024-2025
PR,2024-07-31,intra-ui,4208,842,507,254,136,88,40,45,30,208,1796,8154,6004,6846,FALSE,0.839587932303164,2024,2024-2025
PR,2024-08-31,inter-total,0,1,0,0,0,0,0,0,0,0,1,2,1,2,FALSE,1,2024,2024-2025
PR,2024-08-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-08-31,inter-ui,0,1,0,0,0,0,0,0,0,0,1,2,1,2,FALSE,1,2024,2024-2025
PR,2024-08-31,intra-total,1564,630,402,250,207,185,102,65,60,246,1286,4997,2850,3480,FALSE,0.696417850710426,2024,2024-2025
PR,2024-08-31,intra-ucfe,7,2,2,1,1,2,0,3,2,2,3,25,10,12,FALSE,0.48,2024,2024-2025
PR,2024-08-31,intra-ucx,7,2,2,0,1,3,0,0,0,1,5,21,12,14,FALSE,0.666666666666667,2024,2024-2025
PR,2024-08-31,intra-ui,1550,626,398,249,205,180,102,62,58,243,1278,4951,2828,3454,FALSE,0.697636841042214,2024,2024-2025
PR,2024-09-30,inter-total,0,0,0,0,1,1,0,1,0,1,1,5,1,1,FALSE,0.2,2024,2024-2025
PR,2024-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-09-30,inter-ui,0,0,0,0,1,1,0,1,0,1,1,5,1,1,FALSE,0.2,2024,2024-2025
PR,2024-09-30,intra-total,1533,361,251,201,158,117,143,83,85,365,869,4166,2402,2763,FALSE,0.663226116178589,2024,2024-2025
PR,2024-09-30,intra-ucfe,8,3,0,0,2,0,1,0,2,3,2,21,10,13,FALSE,0.619047619047619,2024,2024-2025
PR,2024-09-30,intra-ucx,4,3,0,1,2,0,0,0,1,0,6,17,10,13,FALSE,0.764705882352941,2024,2024-2025
PR,2024-09-30,intra-ui,1521,355,251,200,154,117,142,83,82,362,861,4128,2382,2737,FALSE,0.663032945736434,2024,2024-2025
PR,2024-10-31,inter-total,3,0,0,1,1,0,0,1,0,0,2,8,5,5,FALSE,0.625,2024,2024-2025
PR,2024-10-31,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2024,2024-2025
PR,2024-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-10-31,inter-ui,2,0,0,1,1,0,0,1,0,0,2,7,4,4,FALSE,0.571428571428571,2024,2024-2025
PR,2024-10-31,intra-total,1527,308,138,134,75,68,73,54,39,307,860,3583,2387,2695,FALSE,0.752162991906224,2024,2024-2025
PR,2024-10-31,intra-ucfe,2,0,1,3,0,0,1,0,0,3,1,11,3,3,FALSE,0.272727272727273,2024,2024-2025
PR,2024-10-31,intra-ucx,8,1,1,0,0,0,0,0,0,2,0,12,8,9,FALSE,0.75,2024,2024-2025
PR,2024-10-31,intra-ui,1517,307,136,131,75,68,72,54,39,302,859,3560,2376,2683,FALSE,0.753651685393258,2024,2024-2025
PR,2024-11-30,inter-total,2,0,1,0,0,0,0,0,0,1,2,6,4,4,FALSE,0.666666666666667,2024,2024-2025
PR,2024-11-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-11-30,inter-ui,2,0,1,0,0,0,0,0,0,1,2,6,4,4,FALSE,0.666666666666667,2024,2024-2025
PR,2024-11-30,intra-total,972,241,133,83,81,54,48,36,26,256,597,2527,1569,1810,FALSE,0.716264345073209,2024,2024-2025
PR,2024-11-30,intra-ucfe,5,0,1,1,0,0,0,0,0,0,3,10,8,8,FALSE,0.8,2024,2024-2025
PR,2024-11-30,intra-ucx,3,0,0,0,0,0,0,0,0,0,3,6,6,6,FALSE,1,2024,2024-2025
PR,2024-11-30,intra-ui,964,241,132,82,81,54,48,36,26,256,591,2511,1555,1796,FALSE,0.715252887295898,2024,2024-2025
PR,2024-12-31,inter-total,1,0,0,0,0,1,0,0,0,1,1,4,2,2,FALSE,0.5,2024,2024-2025
PR,2024-12-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2024,2024-2025
PR,2024-12-31,inter-ui,1,0,0,0,0,1,0,0,0,1,1,4,2,2,FALSE,0.5,2024,2024-2025
PR,2024-12-31,intra-total,946,239,136,106,46,68,47,28,30,255,596,2497,1542,1781,FALSE,0.713255907088506,2024,2024-2025
PR,2024-12-31,intra-ucfe,7,2,0,0,1,1,0,0,0,0,1,12,8,10,FALSE,0.833333333333333,2024,2024-2025
PR,2024-12-31,intra-ucx,4,1,0,1,0,0,0,0,0,0,2,8,6,7,FALSE,0.875,2024,2024-2025
PR,2024-12-31,intra-ui,935,236,136,105,45,67,47,28,30,255,593,2477,1528,1764,FALSE,0.712151796528058,2024,2024-2025
RI,2019-01-31,inter-total,66,4,2,1,2,1,1,0,0,3,10,90,76,80,FALSE,0.888888888888889,2018,2018-2019
RI,2019-01-31,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2018,2018-2019
RI,2019-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-01-31,inter-ui,65,4,2,1,2,1,1,0,0,3,10,89,75,79,FALSE,0.887640449438202,2018,2018-2019
RI,2019-01-31,intra-total,4108,131,54,29,18,21,9,7,4,13,583,4977,4691,4822,FALSE,0.96885674100864,2018,2018-2019
RI,2019-01-31,intra-ucfe,16,9,1,1,0,0,1,0,0,0,5,33,21,30,FALSE,0.909090909090909,2018,2018-2019
RI,2019-01-31,intra-ucx,1,1,1,0,0,0,0,0,0,0,1,4,2,3,FALSE,0.75,2018,2018-2019
RI,2019-01-31,intra-ui,4091,121,52,28,18,21,8,7,4,13,577,4940,4668,4789,FALSE,0.969433198380567,2018,2018-2019
RI,2019-02-28,inter-total,55,3,3,2,1,2,0,0,0,0,13,79,68,71,FALSE,0.89873417721519,2018,2018-2019
RI,2019-02-28,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-02-28,inter-ui,55,3,3,2,1,2,0,0,0,0,13,79,68,71,FALSE,0.89873417721519,2018,2018-2019
RI,2019-02-28,intra-total,2457,140,79,57,30,16,8,3,2,6,414,3212,2871,3011,FALSE,0.937422166874222,2018,2018-2019
RI,2019-02-28,intra-ucfe,1,2,0,1,0,2,0,0,0,0,0,6,1,3,FALSE,0.5,2018,2018-2019
RI,2019-02-28,intra-ucx,3,0,1,0,0,1,0,0,0,0,2,7,5,5,FALSE,0.714285714285714,2018,2018-2019
RI,2019-02-28,intra-ui,2453,138,78,56,30,13,8,3,2,6,412,3199,2865,3003,FALSE,0.938730853391685,2018,2018-2019
RI,2019-03-31,inter-total,58,3,1,2,1,1,0,0,0,0,9,75,67,70,FALSE,0.933333333333333,2018,2018-2019
RI,2019-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-03-31,inter-ui,58,3,1,2,1,1,0,0,0,0,9,75,67,70,FALSE,0.933333333333333,2018,2018-2019
RI,2019-03-31,intra-total,1346,73,43,31,24,27,15,12,2,14,269,1856,1615,1688,FALSE,0.90948275862069,2018,2018-2019
RI,2019-03-31,intra-ucfe,1,1,0,1,0,0,0,0,0,0,0,3,1,2,FALSE,0.666666666666667,2018,2018-2019
RI,2019-03-31,intra-ucx,0,0,1,0,0,0,0,0,0,0,1,2,1,1,FALSE,0.5,2018,2018-2019
RI,2019-03-31,intra-ui,1345,72,42,30,24,27,15,12,2,14,268,1851,1613,1685,FALSE,0.910318746623447,2018,2018-2019
RI,2019-04-30,inter-total,46,5,1,0,0,0,0,0,0,0,7,59,53,58,FALSE,0.983050847457627,2018,2018-2019
RI,2019-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-04-30,inter-ui,46,5,1,0,0,0,0,0,0,0,7,59,53,58,FALSE,0.983050847457627,2018,2018-2019
RI,2019-04-30,intra-total,1471,57,12,23,20,7,6,4,2,18,243,1863,1714,1771,FALSE,0.950617283950617,2018,2018-2019
RI,2019-04-30,intra-ucfe,2,0,0,1,0,0,1,0,0,0,1,5,3,3,FALSE,0.6,2018,2018-2019
RI,2019-04-30,intra-ucx,2,0,0,0,0,0,0,0,0,0,2,4,4,4,FALSE,1,2018,2018-2019
RI,2019-04-30,intra-ui,1467,57,12,22,20,7,5,4,2,18,240,1854,1707,1764,FALSE,0.951456310679612,2018,2018-2019
RI,2019-05-31,inter-total,57,2,2,1,0,1,1,0,0,0,15,79,72,74,FALSE,0.936708860759494,2018,2018-2019
RI,2019-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-05-31,inter-ui,57,2,2,1,0,1,1,0,0,0,15,79,72,74,FALSE,0.936708860759494,2018,2018-2019
RI,2019-05-31,intra-total,1111,56,23,25,9,11,3,2,0,18,195,1453,1306,1362,FALSE,0.937370956641432,2018,2018-2019
RI,2019-05-31,intra-ucfe,1,0,0,1,0,0,0,0,0,0,0,2,1,1,FALSE,0.5,2018,2018-2019
RI,2019-05-31,intra-ucx,1,1,0,0,0,1,0,0,0,0,1,4,2,3,FALSE,0.75,2018,2018-2019
RI,2019-05-31,intra-ui,1109,55,23,24,9,10,3,2,0,18,194,1447,1303,1358,FALSE,0.938493434692467,2018,2018-2019
RI,2019-06-30,inter-total,45,1,0,0,0,0,1,0,0,0,15,62,60,61,FALSE,0.983870967741936,2018,2018-2019
RI,2019-06-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2018,2018-2019
RI,2019-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2018,2018-2019
RI,2019-06-30,inter-ui,45,1,0,0,0,0,1,0,0,0,14,61,59,60,FALSE,0.983606557377049,2018,2018-2019
RI,2019-06-30,intra-total,1275,20,19,12,17,11,7,6,4,7,199,1577,1474,1494,FALSE,0.947368421052632,2018,2018-2019
RI,2019-06-30,intra-ucfe,1,0,0,0,0,0,1,0,0,1,1,4,2,2,FALSE,0.5,2018,2018-2019
RI,2019-06-30,intra-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2018,2018-2019
RI,2019-06-30,intra-ui,1273,20,19,12,17,11,6,6,4,6,198,1572,1471,1491,FALSE,0.948473282442748,2018,2018-2019
RI,2019-07-31,inter-total,50,3,1,2,3,2,0,0,0,0,14,75,64,67,FALSE,0.893333333333333,2019,2019-2020
RI,2019-07-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-07-31,inter-ui,50,3,1,2,3,2,0,0,0,0,14,75,64,67,FALSE,0.893333333333333,2019,2019-2020
RI,2019-07-31,intra-total,2430,67,28,18,10,8,0,7,1,11,409,2989,2839,2906,FALSE,0.972231515557042,2019,2019-2020
RI,2019-07-31,intra-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,1,2019,2019-2020
RI,2019-07-31,intra-ucx,1,0,0,0,0,0,0,0,0,0,1,2,2,2,FALSE,1,2019,2019-2020
RI,2019-07-31,intra-ui,2429,66,28,18,10,8,0,7,1,11,408,2986,2837,2903,FALSE,0.972203616878767,2019,2019-2020
RI,2019-08-31,inter-total,43,5,3,1,1,0,1,0,0,1,8,63,51,56,FALSE,0.888888888888889,2019,2019-2020
RI,2019-08-31,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2019,2019-2020
RI,2019-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-08-31,inter-ui,42,5,3,1,1,0,1,0,0,1,8,62,50,55,FALSE,0.887096774193548,2019,2019-2020
RI,2019-08-31,intra-total,1113,54,39,26,12,14,3,1,0,6,204,1472,1317,1371,FALSE,0.931385869565217,2019,2019-2020
RI,2019-08-31,intra-ucfe,1,0,0,1,0,0,0,0,0,0,1,3,2,2,FALSE,0.666666666666667,2019,2019-2020
RI,2019-08-31,intra-ucx,2,1,1,0,0,0,0,0,0,0,1,5,3,4,FALSE,0.8,2019,2019-2020
RI,2019-08-31,intra-ui,1110,53,38,25,12,14,3,1,0,6,202,1464,1312,1365,FALSE,0.932377049180328,2019,2019-2020
RI,2019-09-30,inter-total,42,2,1,0,0,0,0,1,0,1,10,57,52,54,FALSE,0.947368421052632,2019,2019-2020
RI,2019-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-09-30,inter-ui,42,2,1,0,0,0,0,1,0,1,10,57,52,54,FALSE,0.947368421052632,2019,2019-2020
RI,2019-09-30,intra-total,988,32,17,11,9,9,8,6,3,6,216,1305,1204,1236,FALSE,0.947126436781609,2019,2019-2020
RI,2019-09-30,intra-ucfe,0,0,2,0,0,1,0,0,0,0,0,3,0,0,FALSE,0,2019,2019-2020
RI,2019-09-30,intra-ucx,1,0,0,0,0,0,0,0,0,0,1,2,2,2,FALSE,1,2019,2019-2020
RI,2019-09-30,intra-ui,987,32,15,11,9,8,8,6,3,6,215,1300,1202,1234,FALSE,0.949230769230769,2019,2019-2020
RI,2019-10-31,inter-total,41,1,2,1,0,0,0,0,0,1,5,51,46,47,FALSE,0.92156862745098,2019,2019-2020
RI,2019-10-31,inter-ucfe,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,2019,2019-2020
RI,2019-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-10-31,inter-ui,41,1,1,1,0,0,0,0,0,1,5,50,46,47,FALSE,0.94,2019,2019-2020
RI,2019-10-31,intra-total,935,27,15,8,6,10,17,10,2,14,201,1245,1136,1163,FALSE,0.934136546184739,2019,2019-2020
RI,2019-10-31,intra-ucfe,0,1,0,0,0,0,0,0,0,0,2,3,2,3,FALSE,1,2019,2019-2020
RI,2019-10-31,intra-ucx,3,0,0,0,0,0,0,0,0,0,0,3,3,3,FALSE,1,2019,2019-2020
RI,2019-10-31,intra-ui,932,26,15,8,6,10,17,10,2,14,199,1239,1131,1157,FALSE,0.933817594834544,2019,2019-2020
RI,2019-11-30,inter-total,72,5,0,0,0,0,0,0,0,1,7,85,79,84,FALSE,0.988235294117647,2019,2019-2020
RI,2019-11-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-11-30,inter-ui,72,5,0,0,0,0,0,0,0,1,7,85,79,84,FALSE,0.988235294117647,2019,2019-2020
RI,2019-11-30,intra-total,1268,48,17,14,9,8,10,10,5,6,208,1603,1476,1524,FALSE,0.950717404865877,2019,2019-2020
RI,2019-11-30,intra-ucfe,0,1,0,3,1,0,0,0,0,0,1,6,1,2,FALSE,0.333333333333333,2019,2019-2020
RI,2019-11-30,intra-ucx,1,0,0,0,0,0,0,0,0,0,2,3,3,3,FALSE,1,2019,2019-2020
RI,2019-11-30,intra-ui,1267,47,17,11,8,8,10,10,5,6,205,1594,1472,1519,FALSE,0.952948557089084,2019,2019-2020
RI,2019-12-31,inter-total,62,3,1,0,0,2,0,1,0,0,7,76,69,72,FALSE,0.947368421052632,2019,2019-2020
RI,2019-12-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2019-12-31,inter-ui,62,3,1,0,0,2,0,1,0,0,7,76,69,72,FALSE,0.947368421052632,2019,2019-2020
RI,2019-12-31,intra-total,2528,28,15,11,6,5,6,13,8,8,199,2827,2727,2755,FALSE,0.974531305270605,2019,2019-2020
RI,2019-12-31,intra-ucfe,1,0,0,0,1,0,0,0,0,0,0,2,1,1,FALSE,0.5,2019,2019-2020
RI,2019-12-31,intra-ucx,4,0,0,0,0,0,0,0,0,0,0,4,4,4,FALSE,1,2019,2019-2020
RI,2019-12-31,intra-ui,2523,28,15,11,5,5,6,13,8,8,199,2821,2722,2750,FALSE,0.97483161999291,2019,2019-2020
RI,2020-01-31,inter-total,68,0,0,1,0,0,0,0,0,3,7,79,75,75,FALSE,0.949367088607595,2019,2019-2020
RI,2020-01-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2020-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2020-01-31,inter-ui,68,0,0,1,0,0,0,0,0,3,7,79,75,75,FALSE,0.949367088607595,2019,2019-2020
RI,2020-01-31,intra-total,4272,56,34,3,9,4,2,4,4,30,462,4880,4734,4790,FALSE,0.98155737704918,2019,2019-2020
RI,2020-01-31,intra-ucfe,1,0,2,0,1,0,0,0,0,1,0,5,1,1,FALSE,0.2,2019,2019-2020
RI,2020-01-31,intra-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,2019,2019-2020
RI,2020-01-31,intra-ui,4271,56,31,3,8,4,2,4,4,29,462,4874,4733,4789,FALSE,0.982560525235946,2019,2019-2020
RI,2020-02-29,inter-total,48,2,1,0,0,0,0,0,0,3,8,62,56,58,FALSE,0.935483870967742,2019,2019-2020
RI,2020-02-29,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2020-02-29,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2020-02-29,inter-ui,48,2,1,0,0,0,0,0,0,3,8,62,56,58,FALSE,0.935483870967742,2019,2019-2020
RI,2020-02-29,intra-total,2212,76,43,33,6,3,7,7,8,22,247,2664,2459,2535,FALSE,0.951576576576577,2019,2019-2020
RI,2020-02-29,intra-ucfe,2,0,0,1,0,0,0,0,0,0,3,6,5,5,FALSE,0.833333333333333,2019,2019-2020
RI,2020-02-29,intra-ucx,1,0,0,0,0,0,0,0,0,0,2,3,3,3,FALSE,1,2019,2019-2020
RI,2020-02-29,intra-ui,2209,76,43,32,6,3,7,7,8,22,242,2655,2451,2527,FALSE,0.951789077212806,2019,2019-2020
RI,2020-03-31,inter-total,556,15,1,0,0,0,1,0,0,1,53,627,609,624,FALSE,0.995215311004785,2019,2019-2020
RI,2020-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
RI,2020-03-31,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2019,2019-2020
RI,2020-03-31,inter-ui,555,15,1,0,0,0,1,0,0,1,53,626,608,623,FALSE,0.995207667731629,2019,2019-2020
RI,2020-03-31,intra-total,26649,412,10,2,8,6,6,10,8,16,2863,29990,29512,29924,FALSE,0.997799266422141,2019,2019-2020
RI,2020-03-31,intra-ucfe,3,0,0,0,0,0,0,0,0,0,0,3,3,3,FALSE,1,2019,2019-2020
RI,2020-03-31,intra-ucx,2,0,0,0,0,0,0,0,0,0,0,2,2,2,FALSE,1,2019,2019-2020
RI,2020-03-31,intra-ui,26644,412,10,2,8,6,6,10,8,16,2863,29985,29507,29919,FALSE,0.997798899449725,2019,2019-2020
RI,2020-04-30,inter-total,729,133,34,10,2,0,0,0,1,2,218,1129,947,1080,FALSE,0.956598759964571,2019,2019-2020
